observed_electricity,predicted_electricity,residual,relative_bias,relative_bias_pct,log_bias,standardized_residual,symmetric_bias,bias_z,city,spatial_unit_id,model_name,vulnerability_z,vulnerability_z_with_apartment_sensitivity,ntl_value
387.8067164554871,679.0534643065388,291.2467478510517,0.9016891396731116,90.16891396731116,0.5882696492856232,0.7851576225862996,0.5583688591710677,0.8466125000606715,Tokyo,533923851,random_forest,1.4511848875287905,1.1967295247251344,21.097916563351948
320.97817118795336,720.4814703455818,399.50329915762836,1.4089122318330904,140.89122318330905,0.8314232358508655,1.0770010751927923,0.7709047779797292,1.645898125586223,Tokyo,533923852,random_forest,4.276434404214911,3.686805702991785,18.806250055631
907.0640531531949,688.9271591413041,-218.1368940118908,-0.17863350995394875,-17.86335099539487,-0.23401882939808338,-0.5880644036867564,-0.22828211266897813,-0.8557673365896699,Tokyo,533923853,random_forest,1.1760805820284845,0.764456842433836,14.544583360354105
343.3711817981179,730.9739875166473,387.60280571852945,1.6053081114684211,160.5308111468421,0.84578470353006,1.0449191267927185,0.7627590826366591,1.955380098965021,Tokyo,533923861,random_forest,0.05537018912900377,0.37955411775719416,17.698750178019207
647.0884806806946,750.6898325994738,103.60135191877914,0.41478670324847156,41.47867032484716,0.2294067072645712,0.27929373209988784,0.2151704818880874,0.07934830313637753,Tokyo,533923862,random_forest,-0.33280009438753794,-0.5106290899387473,17.480833292007446
475.95763075264404,647.5883978075252,171.63076705488115,0.9067405577418329,90.67405577418329,0.4843134457292637,0.46269084897178153,0.4449608665394984,0.8545725592796938,Tokyo,533923863,random_forest,2.417426474980798,2.052467188243988,14.369166692097982
837.0965750569416,691.9064889597927,-145.1900860971488,-0.06520812096204856,-6.520812096204856,-0.13724091077369616,-0.39141073218588346,-0.13331668224224416,-0.6770308311107832,Tokyo,533923864,random_forest,-0.6543339438946388,-0.9632850959224148,14.940416614214579
372.7331146394449,735.1547590117874,362.4216443723424,1.0802489034205738,108.02489034205736,0.696589387423462,0.9770344862862929,0.6593645889680755,1.1279881997608163,Tokyo,533923871,random_forest,-0.2889438491394975,-0.4374403466231334,16.90333330631256
869.828020783675,705.5607716525129,-164.26724913116195,-0.11221177378919013,-11.221177378919014,-0.17281197666610848,-0.4428399072204397,-0.16808110004118912,-0.751099509435228,Tokyo,533923873,random_forest,-1.1347705496495621,-1.3293936711588015,15.552083373069763
313.1196941905078,718.0385937258983,404.91889953539044,1.4779046244253913,147.79046244253914,0.8615977157319684,1.0916007229102518,0.7968526977164917,1.7546168107604556,Tokyo,533923874,random_forest,-1.4181734822104675,-1.9274388168068164,15.012083331743876
275.7694623057561,673.5619856336449,397.79252332788866,2.5094684257393403,250.94684257393405,1.0236169685358674,1.07238907971759,0.8668951182760991,3.3801621200080922,Tokyo,533923884,random_forest,-0.6911401519762275,-1.1090017302301605,11.069999933242798
323.9311345406566,661.3994241059416,337.46828956528503,1.190013643336242,119.00136433362421,0.7354240058217653,0.9097639780989142,0.6892839770236171,1.3009562293324533,Tokyo,533923893,random_forest,0.1289553889717527,0.07159581362531124,12.524583260218302
606.5422190825883,692.8124681767467,86.27024909415844,0.3556570005209585,35.56570005209584,0.21032981177997623,0.23257167394479708,0.1989453634980922,-0.013828687742408844,Tokyo,533923921,random_forest,-0.8260450484038658,-1.0851486262494485,17.828333457310993
494.3720518091088,685.1215730809851,190.7495212718762,0.5343911954866017,53.43911954866018,0.37414079130032823,0.5142321476080314,0.36032439240124675,0.2678218818670321,Tokyo,533923922,random_forest,-0.09170415102396619,-0.3015032768617459,21.35249988238017
997.409336059025,690.768438773936,-306.640897285089,-0.10655320990053076,-10.655320990053077,-0.26490611779924955,-0.8266579444286859,-0.2527624869686008,-0.7421827056712997,Tokyo,533923923,random_forest,-1.0602859282166475,-1.1792854364237653,17.012500087420147
