vulnerability_z,standardized_residual,svi_decile,city
-0.048370617788422,0.3663990481753407,6,Tokyo
0.3782988354628981,0.0566054824514145,8,Tokyo
0.2782231384636678,0.4517363843366218,8,Tokyo
0.1379169003264594,-0.4490573606703213,7,Tokyo
0.328980515352566,0.1512252083343907,8,Tokyo
-0.6569991975788263,1.0690030950221538,3,Tokyo
-0.9233040792911912,0.7176263808747084,2,Tokyo
-1.0647963247710637,0.4428630423864014,1,Tokyo
-1.2562908541363669,-2.559990680917149,1,Tokyo
-1.235289955246076,0.0993612946288624,1,Tokyo
-1.0162895598405852,0.5310192963266785,1,Tokyo
-0.256809452329554,0.7286585873069238,5,Tokyo
-0.2626408806645055,-1.5177421663344215,5,Tokyo
0.0956936856406125,-0.1409879106804078,7,Tokyo
-0.3425867187826845,-0.2306999381359806,4,Tokyo
-0.6439601807413337,0.0863701622876524,3,Tokyo
-2.082210983168045,-0.6128420540721033,1,Tokyo
-0.941668525020325,0.0596742929760227,2,Tokyo
-1.5259748165253104,-0.9805737229168984,1,Tokyo
-2.3510414621296656,0.4285441358215412,1,Tokyo
-2.119912546930847,0.7402128241228833,1,Tokyo
-1.3573793101174374,0.6766709819111733,1,Tokyo
5.310680436500817,0.85869001118298,10,Tokyo
-1.0799265333359631,-1.1017807628801637,1,Tokyo
-0.6309555073251001,0.6146998997014333,3,Tokyo
-0.8988854456588176,0.758531211974372,2,Tokyo
-2.2215096265485057,0.6723285234890647,1,Tokyo
-2.0071698032062093,-4.0891882028708935,1,Tokyo
-0.7235225725808464,1.116969794392925,2,Tokyo
-1.5981345223186196,-1.1746826845203486,1,Tokyo
3.4606404193324334,0.8449918658437938,10,Tokyo
-2.6053445348505493,-0.6551963272270013,1,Tokyo
-2.3883402512997667,-4.026148430472322,1,Tokyo
-2.3015268035960825,-1.0365847505488337,1,Tokyo
-2.309103729740028,-2.9036208377732664,1,Tokyo
-2.405435637336001,-3.600544270623265,1,Tokyo
-1.0793378808127618,-1.1143228848309483,1,Tokyo
-2.0489254422671097,1.058752214299992,1,Tokyo
-0.0336535551322352,0.7277282588544907,6,Tokyo
-0.9266943358409088,0.9682597232767242,2,Tokyo
