city,role,unit_id,ntl,observed,predicted,svi,svi_component_count,height,apartment,pop_density,lon,lat,bias,relative_bias,log_bias,standardized_residual,z_ntl,z_svi,z_height,z_apartment,z_pop_density,actual_vulnerable_low_energy,ntl_detected_low_energy,missed,missed_label,threshold,z_ntl_x_z_svi,z_ntl_x_z_height,z_ntl_x_z_apartment,z_svi_x_z_height,z_svi_x_z_apartment,z_svi_x_z_pop_density
Amsterdam,calibration,BU0363AG05,87.08704376220703,2310.0,2088.217076527062,-0.5454132062763236,9,5.693188548088074,81.0,10781.0,,,-221.7829234729379,-0.0960099235813584,-0.10093689606321998,-0.3176787208214798,1.7056309901776723,-0.5454132062763234,1.3491397640314866,0.004444601872041454,-0.1994465803808174,False,False,False,0,0.25,-0.9302736670770645,2.3011345916130956,0.007580850691955601,-0.7358386444152955,-0.0024241445576518787,0.10878079888635007
Amsterdam,calibration,BU0363AG06,71.96868133544922,2240.0,2047.3572419692923,-0.469587015070792,9,5.555432637532552,87.0,14198.0,,,-192.64275803070768,-0.08600123126370879,-0.0899260546445495,-0.27593876024537367,1.1554338069099443,-0.46958701507079176,1.2738054116770023,0.20445168611389694,0.22037662225116617,False,False,False,0,0.25,-0.5425767124987223,1.4717978360764477,0.23623039001573695,-0.5981624810504246,-0.09600785700841531,-0.10348600023430855
Amsterdam,calibration,BU0363AH01,138.74017333984375,1840.0,1863.618100460784,-0.580996865438715,9,6.8838260769844055,92.0,11515.0,,,23.618100460784035,0.012835924163469584,0.0127542419243305,0.03383023284716775,3.585424951875502,-0.5809968654387148,2.0002617867936046,0.3711242563154432,-0.109265067143511,False,False,False,0,0.25,-2.0831206583054214,7.171788520652866,1.3306381688396296,-1.162145828183927,-0.21562202960754664,0.06348266151233059
Amsterdam,calibration,BU0363AH02,134.1521453857422,1900.0,1863.618100460784,0.061896417643725964,9,6.997837468197472,94.0,20669.0,,,-36.381899539215965,-0.019148368178534717,-0.019334072627170684,-0.0521129180086942,3.418454483391924,0.06189641764372596,2.062611012198408,0.4377932843960617,1.0154237232846943,False,False,False,0,0.25,0.21159008640009397,7.050941862143202,1.4965764158425927,0.127668232647581,0.02709783597259713,0.06285109086177666
Amsterdam,calibration,BU0363AH03,69.8529052734375,1920.0,2043.969896171932,-0.3837296136379178,9,5.696135169929928,91.0,20660.0,,,123.96989617193208,0.06456765425621462,0.06256875829308228,0.1775727248048317,1.0784351216764287,-0.38372961363791763,1.3507511783598771,0.3377897422751339,1.0143179554112123,False,False,False,0,0.25,-0.41382749257445667,1.4566975113891136,0.36428432181153353,-0.5183232277929977,-0.12961992729408892,-0.38922383713594705
Amsterdam,calibration,BU0363AH04,57.74048614501953,1910.0,1908.5819735801024,-0.4010516767583892,9,5.053464336828752,91.0,21349.0,,,-1.4180264198976147,-0.0007424222093704789,-0.0007426979412201717,-0.002031160975380976,0.6376321630690341,-0.40105167675838904,0.9992948176596194,0.3377897422751339,1.098970629281109,False,False,False,0,0.25,-0.2557234481539147,0.6371825161279792,0.21538560402942522,-0.400768862198359,-0.13547114253122655,-0.44074401358141074
Amsterdam,calibration,BU0363AH05,151.05355834960938,2000.0,1863.618100460784,0.5957210209740944,9,5.332242588202159,100.0,6003.0,,,-136.38189953921596,-0.06819094976960799,-0.07062736701472083,-0.1953515027684641,4.0335415902803,0.5957210209740942,1.1517498298114692,0.6378003686379172,-0.7864864581026838,False,False,False,0,0.25,2.402865514303252,4.645630840142818,2.572594313197146,0.6861215845220276,0.3799510867826337,-0.46852651580322996
Amsterdam,calibration,BU0363AH06,160.38323974609375,1870.0,1863.618100460784,0.26134203353543217,9,5.081839508480496,98.0,7135.0,,,-6.381899539215965,-0.003412780502254527,-0.0034186173212713555,-0.009141342580763226,4.373073364968139,0.26134203353543206,1.014812301960011,0.5711313405572986,-0.6474054322380641,False,False,False,0,0.25,1.1428678860004082,4.437848648143329,2.4975992532896703,0.2652131106510022,0.1492606259570618,-0.16919425218298104
Amsterdam,calibration,BU0363AH07,74.73131561279297,2310.0,2048.3385904131865,-0.49018403779033204,9,3.867158178772245,97.0,12332.0,,,-261.66140958681353,-0.11327333748346906,-0.12021850367131215,-0.37480009995461666,1.2559733729613036,-0.4901840377903318,0.3505414846742914,0.5377968265169895,-0.008885916850759885,False,False,False,0,0.25,-0.6156580993153141,0.4402707708692329,0.6754584941684283,-0.17182984037066187,-0.2636194199329245,0.00435573460137463
Amsterdam,calibration,BU0363AH08,56.29254150390625,2160.0,2025.5552989226044,-0.49432020095805723,9,4.642500978527647,94.0,7061.0,,,-134.44470107739562,-0.06224291716546094,-0.06426433703929124,-0.19257668710776463,0.5849376290593098,-0.494320200958057,0.7745519495373874,0.4377932843960617,-0.6564973014200269,False,False,False,0,0.25,-0.28914648634452744,0.45306458094566554,0.25608176579272046,-0.38287667534777614,-0.21641006432074902,0.32451987796636983
